id,titulo,isbn,preco
3228,Livro 3228,6254628871378,167.76
3229,Livro 3229,9410967605915,1269.81
3230,Livro 3230,6835355126242,4633.21
3231,Livro 3231,4572908610145,3596.32
3232,Livro 3232,2043221033878,3902.36
3233,Livro 3233,5366868923526,1567.26
3234,Livro 3234,8314511800069,4815.23
3235,Livro 3235,1399488543846,4727.11
3236,Livro 3236,8734471755289,2223.94
3237,Livro 3237,8356690007640,2755.45
3238,Livro 3238,9525647884075,3229.77
3239,Livro 3239,2670860419971,2239.47
3240,Livro 3240,3278587873690,1358.34
3241,Livro 3241,1433977920918,2019.14
3242,Livro 3242,8573344401441,2523.34
3243,Livro 3243,1442627695524,2103.17
3244,Livro 3244,4829845058234,3133.19
3245,Livro 3245,4357814159748,563.05
3246,Livro 3246,3512501761170,1941.05
3247,Livro 3247,6232061507161,3407.84
3248,Livro 3248,5653213258455,1979.16
3249,Livro 3249,0815005778670,3102.26
3250,Livro 3250,9080477477883,1514.63
3251,Livro 3251,8333673994517,563.09
3252,Livro 3252,9384575311651,2726.97
3253,Livro 3253,3880284921020,4418.39
3254,Livro 3254,0505017623416,2624.25
3255,Livro 3255,7929972078021,4516.28
3256,Livro 3256,4365236330241,2647.03
3257,Livro 3257,1128657354305,2486.55
3258,Livro 3258,6488524098449,1595.27
3259,Livro 3259,6141106600149,1430.82
3260,Livro 3260,2913410208216,3156.98
3261,Livro 3261,2236435582928,1238.27
3262,Livro 3262,5384667444666,4940.0
3263,Livro 3263,7229774264467,2557.63
3264,Livro 3264,9586582569225,1571.52
3265,Livro 3265,4998972553568,990.18
3266,Livro 3266,6273807047228,1842.97
3267,Livro 3267,7622751504783,190.69
3268,Livro 3268,2048758792049,1400.85
3269,Livro 3269,9832636258056,2513.49
3270,Livro 3270,0957775919218,645.34
3271,Livro 3271,6280347213768,367.17
3272,Livro 3272,6228868724589,585.45
3273,Livro 3273,1974084944280,3648.15
3274,Livro 3274,1914316647575,242.73
3275,Livro 3275,6644174375540,703.75
3276,Livro 3276,6579106197793,2742.11
3277,Livro 3277,6728748626403,2890.4
3278,Livro 3278,2623818143387,1181.97
3279,Livro 3279,3701595205414,3925.81
3280,Livro 3280,4309120231735,1364.01
3281,Livro 3281,7075143920370,3740.53
3282,Livro 3282,8945021572876,4759.87
3283,Livro 3283,1849831848214,22.39
3284,Livro 3284,0734209270726,845.58
3285,Livro 3285,1727476653891,4950.0
3286,Livro 3286,3542464901312,1119.66
3287,Livro 3287,9486956478724,2804.37
3288,Livro 3288,3840254148779,3451.14
3289,Livro 3289,8729646808137,406.85
3290,Livro 3290,2920290362612,2212.3
3291,Livro 3291,5882754500465,4152.83
3292,Livro 3292,7389676402279,4044.87
3293,Livro 3293,9680241433497,2614.19
3294,Livro 3294,3508543551803,4932.38
3295,Livro 3295,9222948455407,2262.08
3296,Livro 3296,3930319262912,4349.38
3297,Livro 3297,5563855703664,28.18
3298,Livro 3298,9844266536614,4004.94
3299,Livro 3299,2164853821621,4173.9
3300,Livro 3300,7950053872360,1672.05
3301,Livro 3301,1138916252644,2814.75
3302,Livro 3302,2182118337875,1464.11
3303,Livro 3303,3328333438380,1963.62
3304,Livro 3304,4221025811816,2407.24
3305,Livro 3305,9066567546762,2629.52
3306,Livro 3306,9293913483089,2827.73
3307,Livro 3307,2035640651942,2290.77
3308,Livro 3308,6287051202285,1664.26
3309,Livro 3309,7413199936375,4753.02
3310,Livro 3310,9787709623930,2790.86
3311,Livro 3311,1336548472825,1902.7
3312,Livro 3312,0649840986601,3838.64
3313,Livro 3313,9827250447104,2944.74
3314,Livro 3314,8302455807306,860.62
3315,Livro 3315,3629955653001,3869.4
3316,Livro 3316,1267941419027,2493.99
3317,Livro 3317,5648873322589,3656.66
3318,Livro 3318,3327841633481,2590.52
3319,Livro 3319,2771435483773,1096.49
3320,Livro 3320,5706362046121,22.95
3321,Livro 3321,2073603877478,4327.08
3322,Livro 3322,5679024086741,2294.22
3323,Livro 3323,1161106918120,2662.56
3324,Livro 3324,7501269427961,2835.49
3325,Livro 3325,8191857423033,3421.26
3326,Livro 3326,2686499391587,2557.2
3327,Livro 3327,9687648213158,1573.7
3328,Livro 3328,5950822503121,1645.07
3329,Livro 3329,7927208560757,2701.86
3330,Livro 3330,1069433953063,2685.92
3331,Livro 3331,0915952572798,2566.02
3332,Livro 3332,5451512164738,3552.38
3333,Livro 3333,3990064519200,3593.16
3334,Livro 3334,7919956188692,3069.4
3335,Livro 3335,3691229321575,2951.01
3336,Livro 3336,8157992562787,4156.22
3337,Livro 3337,1930289648945,3244.43
3338,Livro 3338,7129560843766,3839.45
3339,Livro 3339,9386543486468,4731.3
3340,Livro 3340,6845821094439,3615.17
3341,Livro 3341,4451573290592,2428.52
3342,Livro 3342,4902896786835,4117.57
3343,Livro 3343,9148475182897,1529.47
3344,Livro 3344,1858044260173,2136.06
3345,Livro 3345,1886021057205,1972.06
3346,Livro 3346,4568602718647,4252.99
3347,Livro 3347,9553135736167,293.31
3348,Livro 3348,7695916212611,971.21
3349,Livro 3349,3103078841861,524.91
3350,Livro 3350,0542908736437,514.21
3351,Livro 3351,3224421341553,4869.43
3352,Livro 3352,3717761483685,4087.9
3353,Livro 3353,3587652239632,735.14
3354,Livro 3354,4530207060192,312.7
3355,Livro 3355,8262759151678,2780.05
3356,Livro 3356,2132264577951,2349.04
3357,Livro 3357,0014470486253,104.13
3358,Livro 3358,0941979384480,1805.56
3359,Livro 3359,6851778313829,3404.48
3360,Livro 3360,2705271890154,609.9
3361,Livro 3361,7407576377179,2829.31
3362,Livro 3362,9103503143355,913.73
3363,Livro 3363,2788298455296,1743.71
3364,Livro 3364,4785968076577,3533.76
3365,Livro 3365,7290471931449,2318.17
3366,Livro 3366,3485972004075,3391.21
3367,Livro 3367,3178881136513,2728.39
3368,Livro 3368,4913207275229,1935.47
3369,Livro 3369,2803177197844,1981.44
3370,Livro 3370,2964125020194,4252.21
3371,Livro 3371,3695206041147,2636.19
3372,Livro 3372,3080677309527,2880.06
3373,Livro 3373,5385736172781,686.99
3374,Livro 3374,3919157842480,214.98
3375,Livro 3375,7088910812974,4240.26
3376,Livro 3376,1638081438623,998.97
3377,Livro 3377,9062382506731,748.0
3378,Livro 3378,1265777428393,4411.16
3379,Livro 3379,1864774328938,596.7
3380,Livro 3380,4819950152328,4127.16
3381,Livro 3381,4435914753111,3266.82
3382,Livro 3382,7884968763019,3449.48
3383,Livro 3383,0882911496215,1477.85
3384,Livro 3384,9289890439882,1256.71
3385,Livro 3385,3337781680723,4854.62
3386,Livro 3386,4237509548663,2126.17
3387,Livro 3387,8961611070592,2009.86
3388,Livro 3388,6129205591278,1566.17
3389,Livro 3389,8814377882493,2117.81
3390,Livro 3390,9873733189688,3867.46
3391,Livro 3391,8353139535491,1133.44
3392,Livro 3392,1400081421043,3744.1
3393,Livro 3393,4935276060769,2267.16
3394,Livro 3394,4777393431866,773.87
3395,Livro 3395,3731096137039,2537.72
3396,Livro 3396,5074918152186,1128.12
3397,Livro 3397,2641988024811,522.13
3398,Livro 3398,0600884287555,4199.28
3399,Livro 3399,5116922232183,2137.39
3400,Livro 3400,7662617414458,2010.17
3401,Livro 3401,2549773585935,2325.45
3402,Livro 3402,0060424644805,2708.1
3403,Livro 3403,0540573377576,2501.05
3404,Livro 3404,3823789791263,1626.0
3405,Livro 3405,3349156746489,291.75
3406,Livro 3406,4624018509898,219.38
3407,Livro 3407,6507110075213,1099.81
3408,Livro 3408,5407672479584,2155.01
3409,Livro 3409,1798072606236,3046.09
3410,Livro 3410,7979543370345,1412.41
3411,Livro 3411,9166542760702,1296.22
3412,Livro 3412,8123532411040,3478.76
3413,Livro 3413,4419179423609,1420.69
3414,Livro 3414,3933727301738,3964.67
3415,Livro 3415,8205022234036,4098.23
3416,Livro 3416,5267897898724,313.38
3417,Livro 3417,6207224466955,223.31
3418,Livro 3418,4003630630773,679.5
3419,Livro 3419,9282238564105,1157.28
3420,Livro 3420,1760973634260,1691.18
3421,Livro 3421,1793837405986,1705.46
3422,Livro 3422,5485238289956,1783.32
3423,Livro 3423,0770695444699,2697.33
3424,Livro 3424,3777011409065,1569.74
3425,Livro 3425,5417151943688,2096.0
3426,Livro 3426,7502403475098,256.78
3427,Livro 3427,3357106267864,1692.24
3428,Livro 3428,3588984264360,4930.77
3429,Livro 3429,2720294354965,221.75
3430,Livro 3430,1199848832061,1192.49
3431,Livro 3431,0715352882674,3891.76
3432,Livro 3432,5953488533787,4410.22
3433,Livro 3433,7355823070778,1788.55
3434,Livro 3434,8244108764413,2161.74
3435,Livro 3435,4945661235992,1816.83
3436,Livro 3436,3669765008528,1237.02
3437,Livro 3437,6169996453115,3042.52
3438,Livro 3438,2311323981566,2191.45
3439,Livro 3439,6607652722127,3565.19
3440,Livro 3440,4801355309550,1583.48
3441,Livro 3441,3846013319318,3803.33
3442,Livro 3442,6713312710721,1695.82
3443,Livro 3443,6276966852615,4546.26
3444,Livro 3444,1492784170146,4363.28
3445,Livro 3445,7094797890316,3777.21
3446,Livro 3446,6283498251806,2642.01
3447,Livro 3447,3297586976028,2196.41
3448,Livro 3448,3900664163746,1473.01
3449,Livro 3449,5557839764620,1695.48
3450,Livro 3450,8767796058934,2095.44
3451,Livro 3451,6821339658614,2154.72
3452,Livro 3452,2525150414607,4473.1
3453,Livro 3453,8089559291631,2100.22
3454,Livro 3454,5929452340441,4158.9
3455,Livro 3455,4232876671493,1843.75
3456,Livro 3456,0808808419680,2929.76
3457,Livro 3457,6841166901610,1131.25
3458,Livro 3458,6423850309304,872.17
3459,Livro 3459,6314851716668,4328.93
3460,Livro 3460,4354421499417,1814.75
3461,Livro 3461,7831616299220,902.12
3462,Livro 3462,0697279006504,1459.66
3463,Livro 3463,3391923796032,3848.32
3464,Livro 3464,9554880984427,2628.31
3465,Livro 3465,4975371696403,3698.83
3466,Livro 3466,1399544003905,2515.73
3467,Livro 3467,7947346959006,3679.24
3468,Livro 3468,1087190866215,2838.45
3469,Livro 3469,9044210400860,1344.3
3470,Livro 3470,5587333627724,1003.78
3471,Livro 3471,9854018674033,125.67
3472,Livro 3472,5848152612714,3040.81
3473,Livro 3473,9536736313512,1937.09
3474,Livro 3474,8210875233575,2315.11
3475,Livro 3475,1853401401660,3925.88
3476,Livro 3476,1335718922981,1206.29
3477,Livro 3477,2498498818566,4070.57
3478,Livro 3478,5485169728765,4151.14
3479,Livro 3479,5026441899092,227.02
3480,Livro 3480,4037221399270,2549.81
3481,Livro 3481,7237659971640,2466.68
3482,Livro 3482,2230618806172,3338.63
3483,Livro 3483,5205364008538,1996.45
3484,Livro 3484,9118086199228,1012.64
3485,Livro 3485,5811761851213,2385.84
3486,Livro 3486,5903781195080,2771.89
3487,Livro 3487,9654202856773,1559.82
3488,Livro 3488,8509436607468,1960.5
3489,Livro 3489,7587940299430,415.7
3490,Livro 3490,5067669206478,2782.34
3491,Livro 3491,8655840469639,4278.49
3492,Livro 3492,9525600763405,4742.07
3493,Livro 3493,4847006625861,2699.58
3494,Livro 3494,8971392061498,1059.84
3495,Livro 3495,2841679839012,1077.21
3496,Livro 3496,2988490240579,3868.18
3497,Livro 3497,1068573533028,1496.37
3498,Livro 3498,8101084763508,4709.68
3499,Livro 3499,9794672743134,1803.04
3500,Livro 3500,0635215987763,1423.87
3501,Livro 3501,4101636923861,3208.36
3502,Livro 3502,9903719350038,2171.19
3503,Livro 3503,8989879099107,1336.22
3504,Livro 3504,5418372088607,1708.94
3505,Livro 3505,0734804592959,2349.57
3506,Livro 3506,2198591001969,4685.93
3507,Livro 3507,9150746230243,692.79
3508,Livro 3508,8094728107235,3897.74
3509,Livro 3509,0439150799741,772.42
3510,Livro 3510,4593538537537,4740.27
3511,Livro 3511,4982051835100,1329.23
3512,Livro 3512,8146635674701,244.29
3513,Livro 3513,5296934751329,765.68
3514,Livro 3514,0571469529562,1554.76
3515,Livro 3515,1777660976317,1565.28
3516,Livro 3516,6781367573816,1316.45
3517,Livro 3517,9782598020796,4435.28
3518,Livro 3518,7731154458553,1116.58
3519,Livro 3519,7763109035897,939.93
3520,Livro 3520,0761803961999,1032.1
3521,Livro 3521,5879889048567,3697.31
3522,Livro 3522,1300112505029,4614.06
3523,Livro 3523,3500711400602,3550.47
3524,Livro 3524,7893782580230,4341.61
3525,Livro 3525,4193553065943,2300.52
3526,Livro 3526,4954318612980,1361.48
3527,Livro 3527,8122103315887,584.74
3528,Livro 3528,3571890997155,3786.29
3529,Livro 3529,0856956306816,650.22
3530,Livro 3530,2073312584105,261.61
3531,Livro 3531,6199883808795,3709.68
3532,Livro 3532,5726362835631,4675.58
3533,Livro 3533,2043274905533,3357.41
3534,Livro 3534,8740840062426,4799.47
3535,Livro 3535,9886649731823,4451.41
3536,Livro 3536,8404515684570,679.3
3537,Livro 3537,1135754216010,1658.23
3538,Livro 3538,6566072256719,2817.22
3539,Livro 3539,5778390822389,2480.97
3540,Livro 3540,6588749693769,258.98
3541,Livro 3541,5169516276830,1708.88
3542,Livro 3542,7334357434432,4372.67
3543,Livro 3543,8947465439299,3659.64
3544,Livro 3544,6435035538209,14.3
3545,Livro 3545,3057746442440,1216.36
3546,Livro 3546,0260867899544,2775.62
3547,Livro 3547,2769267557726,1559.18
3548,Livro 3548,6522557985103,4148.42
3549,Livro 3549,2545151845460,852.96
3550,Livro 3550,8572795531469,710.73
3551,Livro 3551,7180609116573,2549.28
3552,Livro 3552,2093846800910,3511.56
3553,Livro 3553,0640285267161,1045.82
3554,Livro 3554,5442962733977,4441.12
3555,Livro 3555,5325588947260,3895.93
3556,Livro 3556,6581908996003,1219.74
3557,Livro 3557,4373302324978,2317.0
3558,Livro 3558,2807094918471,330.88
3559,Livro 3559,8338068917552,4856.49
3560,Livro 3560,4933251325034,2699.3
3561,Livro 3561,9642433595696,2017.83
3562,Livro 3562,5781617092246,4254.68
3563,Livro 3563,8559705000580,1001.28
3564,Livro 3564,3834533697023,2701.16
3565,Livro 3565,1431298816090,428.33
3566,Livro 3566,0878078826958,2976.74
3567,Livro 3567,4449500976735,3413.94
3568,Livro 3568,4996839374126,1878.94
3569,Livro 3569,5595558124486,3982.2
3570,Livro 3570,0865584184927,562.27
3571,Livro 3571,4932060196783,478.49
3572,Livro 3572,3949852692934,1006.73
3573,Livro 3573,8710810391414,4677.97
3574,Livro 3574,8912098239367,2826.2
3575,Livro 3575,4279706463059,3447.27
3576,Livro 3576,9497597153390,2140.0
3577,Livro 3577,9255800241767,2149.07
3578,Livro 3578,4680654900947,2743.24
3579,Livro 3579,6488794386161,3659.34
3580,Livro 3580,6735311108960,1455.64
3581,Livro 3581,3301805596622,2797.16
3582,Livro 3582,8808857632122,2549.94
3583,Livro 3583,1832154105611,3169.12
3584,Livro 3584,9146807960130,1382.15
3585,Livro 3585,5652297677046,3499.13
3586,Livro 3586,4809158867542,2747.73
3587,Livro 3587,2410383287460,3830.6
3588,Livro 3588,5469223328120,3722.58
3589,Livro 3589,5569937205068,527.33
3590,Livro 3590,3683008144911,2260.9
3591,Livro 3591,6963398982777,4024.45
3592,Livro 3592,6184360273240,4233.71
3593,Livro 3593,4217953968301,3210.82
3594,Livro 3594,4123684287202,2305.18
3595,Livro 3595,1241853117884,2471.83
3596,Livro 3596,1835148265769,4426.69
3597,Livro 3597,9188893513235,1310.35
3598,Livro 3598,9576373236525,3347.09
3599,Livro 3599,3753078250862,3892.42
3600,Livro 3600,5279151639972,377.1
3601,Livro 3601,3481559133825,2290.51
3602,Livro 3602,7712981672361,3061.86
3603,Livro 3603,8525910382124,2136.94
3604,Livro 3604,0820082647885,2511.73
3605,Livro 3605,0803287404266,944.05
3606,Livro 3606,4722357466500,3172.92
3607,Livro 3607,0705172148168,3550.78
3608,Livro 3608,1114299788261,1490.57
3609,Livro 3609,6073171177787,288.54
3610,Livro 3610,5629458434077,2047.02
3611,Livro 3611,0130380180551,3532.75
3612,Livro 3612,7469008818675,376.78
3613,Livro 3613,5495673771494,99.81
3614,Livro 3614,2595154727952,4354.5
3615,Livro 3615,4257014333257,1279.4
3616,Livro 3616,0550909294457,4556.02
3617,Livro 3617,7123346912893,3282.82
3618,Livro 3618,2028587511511,1253.31
3619,Livro 3619,1434822788241,161.53
3620,Livro 3620,5060294685382,2196.28
3621,Livro 3621,9994185756577,320.46
3622,Livro 3622,0183691405831,1633.24
3623,Livro 3623,5423948860351,4083.14
3624,Livro 3624,8226723413767,1262.72
3625,Livro 3625,3987277843108,4739.48
3626,Livro 3626,0471574400533,2216.45
3627,Livro 3627,9444959005395,1734.81
3628,Livro 3628,0395050928430,645.06
3629,Livro 3629,8056152530048,2543.8
3630,Livro 3630,8492070514932,2267.02
3631,Livro 3631,4834709637709,289.34
3632,Livro 3632,5166877584145,496.73
3633,Livro 3633,8080721945635,149.95
3634,Livro 3634,7654965461051,1964.45
3635,Livro 3635,8329879606930,4997.13
3636,Livro 3636,9422481335647,3864.5
3637,Livro 3637,3620207189621,4522.07
3638,Livro 3638,6490545564339,1552.98
3639,Livro 3639,4972034378166,2579.5
3640,Livro 3640,3856571454379,4938.05
3641,Livro 3641,6216218031590,4548.29
3642,Livro 3642,2737556295913,472.17
3643,Livro 3643,3421316144256,1711.32
3644,Livro 3644,3181940551916,1905.94
3645,Livro 3645,9116088684598,2285.85
3646,Livro 3646,7588636333288,3077.25
3647,Livro 3647,7792900215050,3832.96
3648,Livro 3648,2607325844672,2846.06
3649,Livro 3649,2517287110631,1293.25
3650,Livro 3650,0614380102684,4039.66
3651,Livro 3651,7910229441474,1088.8
3652,Livro 3652,7085941647981,2250.51
3653,Livro 3653,5239772478830,4950.16
3654,Livro 3654,3814784863907,3797.53
3655,Livro 3655,6438568104959,621.3
3656,Livro 3656,1455248539061,2514.09
3657,Livro 3657,0007653929286,4692.57
3658,Livro 3658,3564814708370,4487.55
3659,Livro 3659,1838563256624,2018.29
3660,Livro 3660,8139481729297,2693.76
3661,Livro 3661,7309948107086,3591.74
3662,Livro 3662,8509341288872,2176.38
3663,Livro 3663,9801097836909,4441.33
3664,Livro 3664,3870698857685,2584.28
3665,Livro 3665,9687407131519,2680.63
3666,Livro 3666,5077471377003,1153.09
3667,Livro 3667,5834482553702,3380.92
3668,Livro 3668,0069177639656,3897.05
3669,Livro 3669,1242751534992,2246.07
3670,Livro 3670,8125607096130,885.46
3671,Livro 3671,4809063866774,4305.62
3672,Livro 3672,2852178297016,1751.14
3673,Livro 3673,2835933003676,3707.83
3674,Livro 3674,7198258928551,4578.23
3675,Livro 3675,6014248590221,2964.32
3676,Livro 3676,4670896687652,995.43
3677,Livro 3677,5043769549352,4860.2
3678,Livro 3678,5076714855124,463.7
3679,Livro 3679,4709758547982,1245.01
3680,Livro 3680,2402901972649,2811.59
3681,Livro 3681,5429418986046,275.42
3682,Livro 3682,4485233780384,3986.98
3683,Livro 3683,7118049774993,402.6
3684,Livro 3684,2941020656998,4250.16
3685,Livro 3685,2278138175876,3448.7
3686,Livro 3686,3916208587159,1967.06
3687,Livro 3687,8489079590027,378.99
3688,Livro 3688,2796097436250,2337.55
3689,Livro 3689,1207450848150,1450.63
3690,Livro 3690,5987795277144,3355.09
3691,Livro 3691,5658751597637,3150.71
3692,Livro 3692,7896610921857,2758.13
3693,Livro 3693,2211464444002,1221.02
3694,Livro 3694,5217065225251,561.44
3695,Livro 3695,4858860929204,1820.29
3696,Livro 3696,8095396509490,2319.31
3697,Livro 3697,9900707215163,1947.23
3698,Livro 3698,3840545445440,321.0
3699,Livro 3699,7684838849772,2992.78
3700,Livro 3700,2254304544149,3338.3
3701,Livro 3701,3594542023937,704.77
3702,Livro 3702,8446043436315,3568.49
3703,Livro 3703,9466665303559,1103.64
3704,Livro 3704,9869087080784,813.44
3705,Livro 3705,2856186209056,3890.18
3706,Livro 3706,5751053793386,2583.94
3707,Livro 3707,5005134599955,4553.32
3708,Livro 3708,1241266964455,312.24
3709,Livro 3709,2269790422773,4453.61
3710,Livro 3710,2882924838491,2658.42
3711,Livro 3711,8938942709857,2866.33
3712,Livro 3712,6529125215452,138.89
3713,Livro 3713,5628498939971,3532.73
3714,Livro 3714,7530838828028,3417.01
3715,Livro 3715,5512011453079,2701.64
3716,Livro 3716,2209172219579,4904.6
3717,Livro 3717,2558520283829,270.99
3718,Livro 3718,4143769380968,1929.34
3719,Livro 3719,6895237738748,4664.64
3720,Livro 3720,6524676545701,2304.34
3721,Livro 3721,1259459670993,3048.02
3722,Livro 3722,3125078865459,2723.79
3723,Livro 3723,1851101202404,928.05
3724,Livro 3724,6852560932132,4537.18
3725,Livro 3725,4637577110432,906.85
3726,Livro 3726,9024229923980,1557.57
3727,Livro 3727,6427554846913,734.84
3728,Livro 3728,8082993288275,4479.16
3729,Livro 3729,2572852147400,1804.92
3730,Livro 3730,1210681681514,1590.89
3731,Livro 3731,9313276852704,816.87
3732,Livro 3732,4084579647254,2170.77
3733,Livro 3733,6832585551919,797.3
3734,Livro 3734,1666032485304,4424.08
3735,Livro 3735,2128665848599,371.44
3736,Livro 3736,5937598438621,3117.03
3737,Livro 3737,9253010244940,238.98
3738,Livro 3738,3717093124340,2963.39
3739,Livro 3739,2454809766207,2600.87
3740,Livro 3740,0134072277139,3943.56
3741,Livro 3741,2192113373792,1609.98
3742,Livro 3742,6475817584776,4672.46
3743,Livro 3743,5840484625387,3092.95
3744,Livro 3744,7882174916616,1085.88
3745,Livro 3745,6528884054865,816.82
3746,Livro 3746,4964717788368,1268.86
3747,Livro 3747,6595384428102,713.79
3748,Livro 3748,1338355183829,4548.61
3749,Livro 3749,4309313698868,2716.76
3750,Livro 3750,0933687093010,4990.26
