id,titulo,isbn,preco
4342,Livro 4342,1963509041443,49.91
4343,Livro 4343,0986132338202,196.14
4344,Livro 4344,8227529429749,244.44
4345,Livro 4345,9856330807716,34.15
4346,Livro 4346,7304397111546,201.38
4347,Livro 4347,898215226798,13.83
4348,Livro 4348,5528958154643,73.31
4349,Livro 4349,ziMphrBexlMBx,123.25
4350,Livro 4350,2279956879555,200.45
4351,Livro 4351,5376050766886,210.97
4352,Livro 4352,HnlRFjXocQZCU,233.37
4353,Livro 4353,7991020220795,118.79
4354,Livro 4354,0709373719288,66.05
4355,Livro 4355,1251882451402,143.04
4356,Livro 4356,5943777292257,171.06
4357,Livro 4357,4343636742774,219.38
4358,Livro 4358,2558049361338,115.85
4359,Livro 4359,2295458802,249.38
4360,Livro 4360,1277745369519,195.29
4361,Livro 4361,8061681254166,251.65
4362,Livro 4362,6021014968537,164.88
4363,Livro 4363,4608725510082,235.26
4364,Livro 4364,3402299655219,226.46
4365,Livro 4365,241639164589008,212.3
4366,Livro 4366,6046265219159,226.46
4367,Livro 4367,8770796780228,63.48
4368,Livro 4368,8320212164139,293.66
4369,Livro 4369,041575925922894,12.37
4370,Livro 4370,3109307053866,132.13
4371,Livro 4371,6039203679032,48.04
4372,Livro 4372,8235967816560,106.7
4373,Livro 4373,,102.0
4374,Livro 4374,CkcWtENmDMJhk,177.81
4375,Livro 4375,,290.14
4376,Livro 4376,1928588507278,195.34
4377,Livro 4377,8785467937137,187.3
4378,Livro 4378,2700498985056,215.51
4379,Livro 4379,5921963242069,183.92
4380,Livro 4380,7476193150524,242.44
4381,Livro 4381,715315350700688,30.22
4382,Livro 4382,8270526414994,61.53
4383,Livro 4383,036566009125,157.88
4384,Livro 4384,3506879092679,253.55
4385,Livro 4385,8576514372775,283.46
4386,Livro 4386,8499174957190,253.3
4387,Livro 4387,5684071328257,17.56
4388,Livro 4388,0603150332831,103.59
4389,Livro 4389,0578873018883,72.59
4390,Livro 4390,8844562589318,187.54
4391,Livro 4391,PrDyuiuPeZdgD,64.22
4392,Livro 4392,0098672200016,44.59
4393,Livro 4393,5451159468690,54.39
4394,Livro 4394,,219.51
4395,Livro 4395,,109.51
4396,Livro 4396,cNsXIRJqQUKWa,129.04
4397,Livro 4397,6033576306368,230.59
4398,Livro 4398,095340887685110,216.38
4399,Livro 4399,0165370948886,145.87
4400,Livro 4400,1189046942565,177.59
4401,Livro 4401,4483538471815,234.15
4402,Livro 4402,0840914464851,270.59
4403,Livro 4403,,41.11
4404,Livro 4404,825827056999326,236.99
4405,Livro 4405,4002239877838,17.08
4406,Livro 4406,6694607005378,26.21
4407,Livro 4407,570392948474502,296.34
4408,Livro 4408,0717930958807,53.16
4409,Livro 4409,8713339932828,79.49
4410,Livro 4410,274952698502139,48.88
4411,Livro 4411,3934985326173,188.31
4412,Livro 4412,2622551057337,256.49
4413,Livro 4413,9616902764572,277.1
4414,Livro 4414,7570033965801,130.78
4415,Livro 4415,4831598183709,29.54
4416,Livro 4416,5856056203871,14.45
4417,Livro 4417,,190.84
4418,Livro 4418,7172123610148,166.79
4419,Livro 4419,384464533010173,225.39
4420,Livro 4420,9564158624691,185.41
4421,Livro 4421,2079140952069,221.14
4422,Livro 4422,3777026190277,121.14
4423,Livro 4423,7645348191179,286.27
4424,Livro 4424,7404949265426,113.94
4425,Livro 4425,8257227375379,280.16
4426,Livro 4426,4807351844858,216.52
4427,Livro 4427,900388634267,149.68
4428,Livro 4428,0608738809640,83.46
4429,Livro 4429,1490440018053,218.99
4430,Livro 4430,8382829697049,276.79
4431,Livro 4431,2565083686502,76.98
4432,Livro 4432,2251385750771,141.46
4433,Livro 4433,0576668738677,152.76
4434,Livro 4434,0738260389007,73.35
4435,Livro 4435,6635242427598,199.13
4436,Livro 4436,4519160975180,216.36
4437,Livro 4437,6455281489,107.87
4438,Livro 4438,5520587901288,14.12
4439,Livro 4439,181978795355043,104.24
4440,Livro 4440,5999987240,114.45
4441,Livro 4441,feBAvTNwGCQRN,129.75
4442,Livro 4442,2007172559549,152.06
4443,Livro 4443,8846871049904,24.89
4444,Livro 4444,8083545111918,102.11
4445,Livro 4445,1327922053070,291.9
4446,Livro 4446,1573424363622,21.45
4447,Livro 4447,,51.9
4448,Livro 4448,8983968046430,78.96
4449,Livro 4449,46418132782,171.68
4450,Livro 4450,3150028820325,280.86
4451,Livro 4451,9659612215561,178.4
4452,Livro 4452,1011460392049,257.05
4453,Livro 4453,9967367071935,199.08
4454,Livro 4454,7905309201773,10.26
4455,Livro 4455,,287.78
4456,Livro 4456,2676556088199,272.94
4457,Livro 4457,8142546935768,263.44
4458,Livro 4458,6228607299096,254.94
4459,Livro 4459,9355800734,225.31
4460,Livro 4460,8911754975445,165.19
4461,Livro 4461,4719152348760,38.99
4462,Livro 4462,5083662336652,98.59
4463,Livro 4463,2003199188260,202.36
4464,Livro 4464,9426174611440,140.05
4465,Livro 4465,8489489515795,72.31
4466,Livro 4466,3598515944429,266.48
4467,Livro 4467,2183537581251,168.58
4468,Livro 4468,ZeCopTcHTUNcM,241.69
4469,Livro 4469,430935591304,265.9
4470,Livro 4470,,63.67
4471,Livro 4471,0872584891315,260.51
4472,Livro 4472,,155.35
4473,Livro 4473,558954465080260,27.64
4474,Livro 4474,7745295395223,226.69
4475,Livro 4475,,279.64
4476,Livro 4476,9830764406847,98.85
4477,Livro 4477,2531904022239,235.29
4478,Livro 4478,4688908729241,15.6
4479,Livro 4479,04995315165,261.81
4480,Livro 4480,6602555417960,284.22
4481,Livro 4481,7177616317290,117.42
4482,Livro 4482,8757580960318,124.97
4483,Livro 4483,4149085269852,271.32
4484,Livro 4484,5124689750029,102.17
4485,Livro 4485,,125.39
4486,Livro 4486,1877241775012,258.13
4487,Livro 4487,9216226321116,113.42
4488,Livro 4488,jKxsByxjiALLj,271.72
4489,Livro 4489,2487039529818,155.22
4490,Livro 4490,0188133016340,135.95
4491,Livro 4491,3529674482273,63.22
4492,Livro 4492,,34.15
4493,Livro 4493,7515781199255,183.73
4494,Livro 4494,3437661684382,91.26
4495,Livro 4495,2179076077545,131.94
4496,Livro 4496,,213.37
4497,Livro 4497,2063118263830,16.1
4498,Livro 4498,4715407306184,32.53
4499,Livro 4499,6977645212088,154.28
4500,Livro 4500,,238.26
4501,Livro 4501,316050098570,296.89
4502,Livro 4502,5529521211397,179.15
4503,Livro 4503,2221665102844,223.5
4504,Livro 4504,2099672794562,93.1
4505,Livro 4505,,46.24
4506,Livro 4506,0488410737660,157.33
4507,Livro 4507,7102429860955,212.48
4508,Livro 4508,186967183098,80.14
4509,Livro 4509,7110522213878,47.02
4510,Livro 4510,4099398547711,147.17
4511,Livro 4511,89356749972,10.03
4512,Livro 4512,2027429408141,217.38
4513,Livro 4513,0259448130584,72.06
4514,Livro 4514,RBxDfNxTRGVmh,214.66
4515,Livro 4515,6438649211364,156.62
4516,Livro 4516,9176501936867,195.6
4517,Livro 4517,8693961991102,71.55
4518,Livro 4518,1391161964873,100.88
4519,Livro 4519,3557719000451,166.5
4520,Livro 4520,TiqPOqORUarmM,198.39
4521,Livro 4521,6494212280913,20.79
4522,Livro 4522,,193.35
4523,Livro 4523,748152938954377,41.23
4524,Livro 4524,0781262328251,248.75
4525,Livro 4525,9920252656444,107.0
4526,Livro 4526,7375692582262,219.18
4527,Livro 4527,0261204769665,270.64
4528,Livro 4528,9497817824818,191.87
4529,Livro 4529,0283933306031,30.67
4530,Livro 4530,366880617456439,144.48
4531,Livro 4531,8887209334237,141.95
4532,Livro 4532,74139784161,194.86
4533,Livro 4533,4095110788344,156.87
4534,Livro 4534,3761233888487,111.6
4535,Livro 4535,7871088540068,209.67
4536,Livro 4536,,126.03
4537,Livro 4537,5244381067644,123.09
4538,Livro 4538,,147.12
4539,Livro 4539,1704233897048,293.08
4540,Livro 4540,107815592983081,289.36
4541,Livro 4541,8707212173149,234.84
4542,Livro 4542,0653450735727,96.43
4543,Livro 4543,2338858660916,47.32
4544,Livro 4544,4289478047670,60.92
4545,Livro 4545,1952161056374,152.26
4546,Livro 4546,3157508061881,129.82
4547,Livro 4547,3629572362899,51.66
4548,Livro 4548,6871678933351,254.1
4549,Livro 4549,YnxVaEVuGwQao,74.39
4550,Livro 4550,5924140404740,240.52
4551,Livro 4551,7754665772775,94.87
4552,Livro 4552,0926377379934,147.04
4553,Livro 4553,851641891429715,227.18
4554,Livro 4554,,34.36
4555,Livro 4555,5140670051152,87.76
4556,Livro 4556,2528595914716,292.19
4557,Livro 4557,7150638491049,232.92
4558,Livro 4558,8636204113230,173.15
4559,Livro 4559,4453338673049,132.41
4560,Livro 4560,896816115551179,216.04
4561,Livro 4561,3035650270615,156.31
4562,Livro 4562,53159416108,184.49
4563,Livro 4563,4751699289730,101.4
4564,Livro 4564,4918449557166,283.36
4565,Livro 4565,9501672854211,23.35
4566,Livro 4566,2346494202303,251.25
4567,Livro 4567,3528049374928,206.25
4568,Livro 4568,3939972180967,275.96
4569,Livro 4569,917736281652273,38.77
4570,Livro 4570,,132.6
4571,Livro 4571,1219314628518,57.83
4572,Livro 4572,4841836150524,151.38
4573,Livro 4573,2778331014575,139.03
4574,Livro 4574,,53.8
4575,Livro 4575,9096939039800,215.55
4576,Livro 4576,489453037391106,86.19
4577,Livro 4577,8122733257470,274.07
4578,Livro 4578,,250.4
4579,Livro 4579,0574006298043,268.75
4580,Livro 4580,,285.47
4581,Livro 4581,15513068562,277.96
4582,Livro 4582,,32.61
4583,Livro 4583,5491858517084,83.52
4584,Livro 4584,0021918921735,190.11
4585,Livro 4585,2612533119593,88.42
4586,Livro 4586,3528832002037,105.83
4587,Livro 4587,6013228284047,70.83
4588,Livro 4588,7480225096029,57.42
4589,Livro 4589,3997860191739,117.88
4590,Livro 4590,6283437563608,297.14
4591,Livro 4591,6915637582080,158.79
4592,Livro 4592,9217945684828,122.75
4593,Livro 4593,,50.67
4594,Livro 4594,7332755213477,98.29
4595,Livro 4595,6606314633112,65.51
4596,Livro 4596,4050087597295,199.17
4597,Livro 4597,9424326409455,192.86
4598,Livro 4598,5813264299087,106.42
4599,Livro 4599,LKBhMvVSSCOsW,245.93
4600,Livro 4600,,113.21
4601,Livro 4601,9146010926491,108.95
4602,Livro 4602,5559095041114,169.69
4603,Livro 4603,9962225977159,51.95
4604,Livro 4604,9428368520189,58.57
4605,Livro 4605,9546096278534,223.56
4606,Livro 4606,4192849732420,119.43
4607,Livro 4607,3902195257544,97.87
4608,Livro 4608,2349477179382,111.77
4609,Livro 4609,3846810004270,113.11
4610,Livro 4610,7013527388073,169.49
4611,Livro 4611,,263.63
4612,Livro 4612,7785014324472,203.24
4613,Livro 4613,0507667397577,285.37
4614,Livro 4614,5306423190130,166.11
4615,Livro 4615,6642497498409,117.97
4616,Livro 4616,4533626136038,238.29
4617,Livro 4617,9076770517743,95.07
4618,Livro 4618,1205024553620,251.22
4619,Livro 4619,9087150616139,180.52
4620,Livro 4620,8195281617707,206.62
4621,Livro 4621,8963483371207,146.49
4622,Livro 4622,1715834935134,234.97
4623,Livro 4623,8935813263393,177.02
4624,Livro 4624,2708911309561,256.66
4625,Livro 4625,,192.25
4626,Livro 4626,EXzZPnSDMXmEi,198.31
4627,Livro 4627,8146834108156,211.97
4628,Livro 4628,3649330406250,83.91
4629,Livro 4629,,32.5
4630,Livro 4630,63849775303,239.45
4631,Livro 4631,1304092446247,135.57
4632,Livro 4632,5110482086346,246.89
4633,Livro 4633,GwpLdSdjuVuTb,193.61
4634,Livro 4634,4649792930417,129.98
4635,Livro 4635,995567846694016,284.91
4636,Livro 4636,8772967423246,244.03
4637,Livro 4637,3712273604634,277.11
4638,Livro 4638,7007599184133,48.37
4639,Livro 4639,5900130696008,257.23
4640,Livro 4640,9105266181704,230.16
4641,Livro 4641,9238109564767,222.06
4642,Livro 4642,4547878027869,149.46
4643,Livro 4643,,43.9
4644,Livro 4644,7321839967721,263.82
4645,Livro 4645,,182.01
4646,Livro 4646,IjfwECxTcZqkT,68.95
4647,Livro 4647,5917826844726,51.86
4648,Livro 4648,,270.75
4649,Livro 4649,2966791453039,209.16
4650,Livro 4650,,85.67
4651,Livro 4651,,67.72
4652,Livro 4652,9088476479578,271.71
4653,Livro 4653,919013266978549,75.22
4654,Livro 4654,7752752808065,268.25
4655,Livro 4655,7010886983172,206.81
4656,Livro 4656,MYvDoiwCAJhKE,72.73
4657,Livro 4657,2013502223781,21.1
4658,Livro 4658,5735297397120,240.86
4659,Livro 4659,5702828936625,56.72
4660,Livro 4660,5769296665396,246.98
4661,Livro 4661,0308184190797,59.55
4662,Livro 4662,488108736339622,199.35
4663,Livro 4663,978012527915310,57.98
4664,Livro 4664,4468805751606,274.34
4665,Livro 4665,7048767347424,145.6
4666,Livro 4666,195226466635068,41.66
4667,Livro 4667,8960389895081,261.49
4668,Livro 4668,KZrJOyQcITazh,133.3
4669,Livro 4669,acVobxflQrwzE,102.32
4670,Livro 4670,1140067076476,265.36
4671,Livro 4671,0959800142898,228.27
4672,Livro 4672,3176233971696,252.69
4673,Livro 4673,8552456365772,175.95
4674,Livro 4674,2923864947231,39.02
4675,Livro 4675,,30.34
4676,Livro 4676,2582512793063,231.92
4677,Livro 4677,4760029868,246.9
4678,Livro 4678,8613879379509,147.79
4679,Livro 4679,7188655662782,199.38
4680,Livro 4680,7367234303,158.39
4681,Livro 4681,7232499396063,298.08
4682,Livro 4682,680951884034312,245.23
4683,Livro 4683,4061129022548,231.88
4684,Livro 4684,hpZJAqxcjBKfA,234.52
4685,Livro 4685,3128777281161,52.15
4686,Livro 4686,0013119812198,197.41
4687,Livro 4687,6839203111604,107.11
4688,Livro 4688,2641577315815,262.21
4689,Livro 4689,0311757103810,66.63
4690,Livro 4690,5164408141453,282.02
4691,Livro 4691,,142.27
4692,Livro 4692,,186.73
4693,Livro 4693,9391067543570,260.27
4694,Livro 4694,781466264314247,80.15
4695,Livro 4695,6033232351761,296.57
4696,Livro 4696,3378658843726,190.3
4697,Livro 4697,3067756793538,63.85
4698,Livro 4698,4219533543438,99.48
4699,Livro 4699,2495067410268,83.13
4700,Livro 4700,541051816995269,93.24
4701,Livro 4701,4840890589705,196.44
4702,Livro 4702,2697729733600,172.32
4703,Livro 4703,3953274857268,179.19
4704,Livro 4704,9619501802879,189.46
4705,Livro 4705,1157734752983,159.52
4706,Livro 4706,,95.12
4707,Livro 4707,2420173305873,31.54
4708,Livro 4708,3897741822782,265.46
4709,Livro 4709,6738610947138,26.71
4710,Livro 4710,3213046943070,30.49
4711,Livro 4711,rpAcpsitAisxe,65.73
4712,Livro 4712,165956659472430,190.16
4713,Livro 4713,8859122798413,209.97
4714,Livro 4714,9120330011414,234.78
4715,Livro 4715,4858766524331,103.73
4716,Livro 4716,6530019032706,285.42
4717,Livro 4717,,223.67
4718,Livro 4718,9780907547235,143.93
4719,Livro 4719,9292557297943,220.26
4720,Livro 4720,,260.54
4721,Livro 4721,8950392767301,124.89
4722,Livro 4722,7531517771318,61.39
4723,Livro 4723,8584206149091,134.27
4724,Livro 4724,152919277590,100.81
4725,Livro 4725,,118.64
4726,Livro 4726,0996896732421,17.83
4727,Livro 4727,9160054233302,151.34
4728,Livro 4728,,165.67
4729,Livro 4729,7054818232164,21.31
4730,Livro 4730,2781481203764,297.92
4731,Livro 4731,5741923266460,152.82
4732,Livro 4732,4127061688747,24.76
4733,Livro 4733,185948490461641,148.45
4734,Livro 4734,,84.3
4735,Livro 4735,3443918518166,144.47
4736,Livro 4736,1170919079180,167.24
4737,Livro 4737,4232903463669,287.89
4738,Livro 4738,,146.36
4739,Livro 4739,3567553308191,230.31
4740,Livro 4740,4158522613207,133.06
4741,Livro 4741,8393902758273,167.99
4742,Livro 4742,6064151622246,290.47
4743,Livro 4743,598861326359904,126.06
4744,Livro 4744,4015832613235,220.14
4745,Livro 4745,665842563072,96.94
4746,Livro 4746,5054328891123,252.91
4747,Livro 4747,3121627282473,216.46
4748,Livro 4748,KEaSztgugXOej,33.78
4749,Livro 4749,2853007011065,214.81
4750,Livro 4750,8297330940675,57.85
4751,Livro 4751,096320213445486,279.23
4752,Livro 4752,6353841140984,188.18
4753,Livro 4753,0301197298487,173.0
4754,Livro 4754,4607512056566,111.08
4755,Livro 4755,JtYHGnEcPSRkm,222.35
4756,Livro 4756,6539892879041,290.16
4757,Livro 4757,0690462201683,106.96
4758,Livro 4758,9489579178490,216.95
4759,Livro 4759,0151201231594,295.91
4760,Livro 4760,075735872729228,202.31
4761,Livro 4761,6643739933282,153.08
4762,Livro 4762,,257.39
4763,Livro 4763,0562276537948,87.61
4764,Livro 4764,1915581932464,99.2
4765,Livro 4765,4163181661540,119.63
4766,Livro 4766,4163485198894,141.54
4767,Livro 4767,701677513390279,96.14
4768,Livro 4768,9864031824076,86.12
4769,Livro 4769,,139.34
4770,Livro 4770,897230967053754,42.9
4771,Livro 4771,2772085969235,139.61
4772,Livro 4772,,224.74
4773,Livro 4773,8148944633596,90.87
4774,Livro 4774,,30.12
4775,Livro 4775,0047592978794,159.6
4776,Livro 4776,9378214018375,274.37
4777,Livro 4777,435039151893272,110.83
4778,Livro 4778,,265.17
4779,Livro 4779,6331933191931,103.59
4780,Livro 4780,0026279660537,171.22
4781,Livro 4781,4104729198519,254.6
4782,Livro 4782,5465925480708,39.53
4783,Livro 4783,4030855730925,21.61
4784,Livro 4784,9766137049749,53.05
4785,Livro 4785,,59.8
4786,Livro 4786,0828939202026,162.89
4787,Livro 4787,,168.82
4788,Livro 4788,6767863465693,112.59
4789,Livro 4789,3909655813528,27.11
4790,Livro 4790,4519887717454,280.49
4791,Livro 4791,675215305822788,114.66
4792,Livro 4792,ntTfshjQAoDMP,228.84
4793,Livro 4793,2096768237159,150.06
4794,Livro 4794,3866430360909,85.51
4795,Livro 4795,1586319400365,160.17
4796,Livro 4796,1818051541775,67.46
4797,Livro 4797,511136305258,205.5
4798,Livro 4798,7415802379180,155.11
4799,Livro 4799,1200248103132,212.68
4800,Livro 4800,,122.29
4801,Livro 4801,,40.97
4802,Livro 4802,4190238468125,142.02
4803,Livro 4803,2521256060060,108.27
4804,Livro 4804,,138.01
4805,Livro 4805,185721063627,115.52
4806,Livro 4806,5861281610339,112.56
4807,Livro 4807,0506114898598,270.8
4808,Livro 4808,pVAkqVuCnGsRw,253.6
4809,Livro 4809,6139871545626,37.21
4810,Livro 4810,55146690884,103.72
4811,Livro 4811,2448315317927,180.96
4812,Livro 4812,5943095377464,180.35
4813,Livro 4813,667639153081137,140.28
4814,Livro 4814,7896284712,78.89
4815,Livro 4815,1651748140217,249.65
4816,Livro 4816,,96.58
4817,Livro 4817,eLNumPWbVFolH,250.35
4818,Livro 4818,123979335971944,26.47
4819,Livro 4819,5301879005321,66.41
4820,Livro 4820,0085165006700,260.3
4821,Livro 4821,0117188465498,140.06
4822,Livro 4822,3448549938264,85.86
4823,Livro 4823,8209585431778,119.94
4824,Livro 4824,463195369605,207.77
4825,Livro 4825,05017912158,198.24
4826,Livro 4826,8755289237712,65.35
4827,Livro 4827,2412723313,228.53
4828,Livro 4828,IlRQoohCwufpm,290.1
4829,Livro 4829,923198045840,287.4
4830,Livro 4830,4885873696900,134.36
4831,Livro 4831,1767848964368,157.25
4832,Livro 4832,3941879174995,173.86
4833,Livro 4833,,113.01
4834,Livro 4834,2066781935474,258.47
4835,Livro 4835,5220283897946,165.65
4836,Livro 4836,4525420301104,289.27
4837,Livro 4837,215226145449749,101.65
4838,Livro 4838,4722415662716,148.48
4839,Livro 4839,0261942635200,89.28
4840,Livro 4840,73527528285,66.08
4841,Livro 4841,2315817400420,233.46
4842,Livro 4842,9599958092673,124.36
4843,Livro 4843,7207728988510,57.01
4844,Livro 4844,6227423884420,222.58
4845,Livro 4845,mZopDCnsNjqEp,88.67
4846,Livro 4846,2612366893578,91.93
4847,Livro 4847,8413959226387,15.11
4848,Livro 4848,8967116562925,286.2
4849,Livro 4849,7245256506078,123.78
4850,Livro 4850,3568024672819,76.92
4851,Livro 4851,9827970754756,287.65
4852,Livro 4852,1304854518345,207.27
4853,Livro 4853,429055594459248,107.82
4854,Livro 4854,3519378357568,29.86
4855,Livro 4855,5544534727,122.99
4856,Livro 4856,0999563687837,91.24
4857,Livro 4857,4770634506027,139.99
4858,Livro 4858,,117.86
4859,Livro 4859,0052803645184,72.47
4860,Livro 4860,333729906526471,10.45
4861,Livro 4861,0455981780821,284.49
4862,Livro 4862,3411678631415,153.49
4863,Livro 4863,2274489965279,83.07
4864,Livro 4864,,82.58
4865,Livro 4865,1518147584045,99.67
4866,Livro 4866,6339054881473,273.09
4867,Livro 4867,7891741203141,249.84
4868,Livro 4868,0139426494636,120.72
4869,Livro 4869,5818815450217,225.56
4870,Livro 4870,6480140278394,264.85
4871,Livro 4871,5220177258336,274.03
4872,Livro 4872,8310159862849,136.59
4873,Livro 4873,0982419682130,268.3
4874,Livro 4874,7813842966816,241.99
4875,Livro 4875,121823950542,107.97
4876,Livro 4876,,92.66
4877,Livro 4877,3208108018754,213.61
4878,Livro 4878,5847677717098,279.38
4879,Livro 4879,,239.97
4880,Livro 4880,,136.84
4881,Livro 4881,83206948573,117.51
4882,Livro 4882,7329178878708,71.89
4883,Livro 4883,0884690559850,95.86
4884,Livro 4884,vZZVriocPWwrG,258.85
4885,Livro 4885,6926076186356,52.27
4886,Livro 4886,1222917369466,30.53
4887,Livro 4887,3537441216,39.21
4888,Livro 4888,1586980939821,234.84
4889,Livro 4889,444827638547769,255.52
4890,Livro 4890,9052614132427,227.49
4891,Livro 4891,1596717121441,156.31
4892,Livro 4892,7795382112893,269.08
4893,Livro 4893,EWbJRKOzumKEL,75.21
4894,Livro 4894,4844306790704,181.96
4895,Livro 4895,1267664267695,24.36
4896,Livro 4896,0676768751352,212.34
4897,Livro 4897,8002649364957,100.19
4898,Livro 4898,,151.63
4899,Livro 4899,9130611733744,123.67
4900,Livro 4900,1696758214600,281.82
4901,Livro 4901,9454263205562,140.43
4902,Livro 4902,5921014580964,248.87
4903,Livro 4903,3893136869949,151.33
4904,Livro 4904,0280979480526,123.35
4905,Livro 4905,0138431505637,49.44
4906,Livro 4906,4481407575322,48.64
4907,Livro 4907,4066320422883,260.88
4908,Livro 4908,3195573305360,63.61
4909,Livro 4909,1761577622761,266.15
4910,Livro 4910,0116978247225,150.74
4911,Livro 4911,5942121827,245.52
4912,Livro 4912,8762645241980,203.32
4913,Livro 4913,2798946563200,172.69
4914,Livro 4914,,237.79
4915,Livro 4915,,211.69
4916,Livro 4916,0899716014057,187.7
4917,Livro 4917,222150378671867,76.8
4918,Livro 4918,7150130983908,12.2
4919,Livro 4919,7827479303495,12.56
4920,Livro 4920,5676698076964,49.81
4921,Livro 4921,8035352022665,267.4
4922,Livro 4922,GnsGsLZQVfmzl,17.5
4923,Livro 4923,867479566467662,52.34
4924,Livro 4924,3078081688921,85.82
4925,Livro 4925,7488584243515,72.86
4926,Livro 4926,4659682112895,221.18
4927,Livro 4927,,38.5
4928,Livro 4928,4700770995543,271.34
4929,Livro 4929,5805292960990,52.8
4930,Livro 4930,8247321140249,133.32
4931,Livro 4931,3053297974456,275.19
4932,Livro 4932,9062444649655,113.18
4933,Livro 4933,1685257997052,54.72
4934,Livro 4934,dHuyeluKeHtrn,159.84
4935,Livro 4935,4742049079318,263.42
4936,Livro 4936,6989179383445,21.96
4937,Livro 4937,8418913922112,283.97
4938,Livro 4938,688633470324260,154.17
4939,Livro 4939,536759374650771,46.46
4940,Livro 4940,1752336864345,91.87
4941,Livro 4941,8217669864044,207.71
4942,Livro 4942,1003157134598,84.96
4943,Livro 4943,8879102354568,46.0
4944,Livro 4944,7960010761356,193.44
4945,Livro 4945,9283206340542,277.04
4946,Livro 4946,8194655946165,299.33
4947,Livro 4947,,233.99
4948,Livro 4948,4805460171847,278.75
4949,Livro 4949,0564854701037,247.04
4950,Livro 4950,4011139348408,267.95
4951,Livro 4951,8491063341493,101.43
4952,Livro 4952,12163815618,191.51
4953,Livro 4953,072303243814231,48.18
4954,Livro 4954,7579858276359,224.39
4955,Livro 4955,2400773723812,94.27
4956,Livro 4956,72157098289,38.11
4957,Livro 4957,7228767111912,263.35
4958,Livro 4958,3936588434157,65.23
4959,Livro 4959,879748324909129,65.91
4960,Livro 4960,0107545950742,176.74
4961,Livro 4961,6629805390737,210.14
4962,Livro 4962,9423567065939,225.15
4963,Livro 4963,,58.9
4964,Livro 4964,10817546494,145.56
4965,Livro 4965,5473041891671,38.25
4966,Livro 4966,8021655680281,129.88
4967,Livro 4967,9292489254822,83.5
4968,Livro 4968,6577574262649,172.45
4969,Livro 4969,9955676490218,114.87
4970,Livro 4970,8968523443350,269.36
4971,Livro 4971,931138776457036,28.55
4972,Livro 4972,,141.69
4973,Livro 4973,9811546706220,210.62
4974,Livro 4974,6534098350391,263.38
4975,Livro 4975,0526075290562,145.57
4976,Livro 4976,7496979803511,186.56
4977,Livro 4977,3386248431511,62.87
4978,Livro 4978,6816838358140,116.72
4979,Livro 4979,4473718693089,179.77
4980,Livro 4980,3809576009645,177.11
4981,Livro 4981,6632271684949,154.13
4982,Livro 4982,223080329156951,110.21
4983,Livro 4983,3082744721645,31.88
4984,Livro 4984,6739247851723,60.32
4985,Livro 4985,3055703467633,210.02
4986,Livro 4986,9932059634126,248.07
4987,Livro 4987,0231134829,276.03
4988,Livro 4988,6906212756578,239.14
4989,Livro 4989,4358588304221,250.46
4990,Livro 4990,2769735012390,122.77
4991,Livro 4991,5602281183979,98.09
4992,Livro 4992,0076916115215,105.08
4993,Livro 4993,,258.51
4994,Livro 4994,2499100998443,164.93
4995,Livro 4995,0876477500177,277.7
4996,Livro 4996,5220567731754,74.57
4997,Livro 4997,,172.4
4998,Livro 4998,2003145391172,208.79
4999,Livro 4999,9444780256593,232.9
5000,Livro 5000,iGScDjjlKBmOW,199.16
